garden	basement	elevator	balcony	floor (storey)	nmbr of rooms	construction year	unemployment	Anteil Gruenenwaehler	price
FALSE	TRUE	FALSE	FALSE	2	2	1960	2	1	1
FALSE	TRUE	TRUE	TRUE	1	2	1985	1	2	1
FALSE	TRUE	FALSE	FALSE	2	2	1960	2	1	1
FALSE	TRUE	FALSE	FALSE	3	1	1982	2	1	1
FALSE	FALSE	FALSE	TRUE	1	1	1974	1	3	1
FALSE	TRUE	FALSE	TRUE	10	1	1973	1	2	1
FALSE	TRUE	TRUE	FALSE	6	1	1984	2	1	1
FALSE	TRUE	TRUE	FALSE	1	1.5	1970	1	1	1
FALSE	FALSE	TRUE	FALSE	-1	1	2022	3	3	1
FALSE	FALSE	TRUE	FALSE	4	1	1970	1	3	1
FALSE	TRUE	FALSE	TRUE	1	1	1963	2	1	1
FALSE	TRUE	TRUE	FALSE	2	1	1980	2	1	1
TRUE	TRUE	TRUE	TRUE	2	1	2019	3	1	1
TRUE	TRUE	TRUE	TRUE	-1	1	2023	2	1	1
FALSE	TRUE	FALSE	TRUE	2	1.5	1970	2	1	1
FALSE	TRUE	FALSE	TRUE	-1	2	2005	2	1	1
FALSE	TRUE	FALSE	TRUE	1	3	1972	1	1	0
FALSE	FALSE	TRUE	TRUE	4	1	1974	1	1	1
TRUE	TRUE	FALSE	TRUE	3	1	1963	1	2	1
FALSE	TRUE	FALSE	TRUE	3	1	1962	2	1	1
TRUE	TRUE	TRUE	TRUE	3	2	1970	3	1	1
FALSE	TRUE	TRUE	TRUE	5	1	1967	1	2	1
FALSE	TRUE	TRUE	TRUE	1	1	1960	1	2	1
FALSE	FALSE	TRUE	TRUE	1	1.5	1984	3	3	1
FALSE	TRUE	FALSE	TRUE	3	2	1962	3	1	1
FALSE	TRUE	FALSE	TRUE	1	2	1973	2	1	1
FALSE	FALSE	TRUE	FALSE	-1	1	2022	3	3	1
FALSE	TRUE	TRUE	TRUE	7	2	1966	3	1	1
FALSE	TRUE	TRUE	TRUE	1	2	1981	1	2	1
FALSE	TRUE	TRUE	FALSE	-1	2	2023	1	1	1
FALSE	FALSE	TRUE	TRUE	1	1	1968	1	2	1
FALSE	TRUE	TRUE	TRUE	-1	2	1966	2	1	1
TRUE	TRUE	TRUE	TRUE	1	1	1983	2	1	1
FALSE	TRUE	TRUE	TRUE	2	3	1966	1	1	0
FALSE	TRUE	TRUE	TRUE	10	2	1972	3	1	1
FALSE	FALSE	TRUE	TRUE	-1	3	1966	1	1	0
FALSE	TRUE	FALSE	FALSE	2	3	1966	1	1	0
FALSE	TRUE	TRUE	TRUE	-1	2	1966	2	1	1
FALSE	TRUE	FALSE	FALSE	-1	2	1965	1	1	0
TRUE	TRUE	FALSE	FALSE	-1	2	1929	2	2	1
TRUE	TRUE	TRUE	TRUE	-1	1	1971	2	3	1
FALSE	TRUE	TRUE	TRUE	-1	2	1966	2	1	1
FALSE	TRUE	TRUE	TRUE	1	2	1974	3	1	1
FALSE	TRUE	TRUE	TRUE	-1	2	1966	2	1	1
FALSE	TRUE	FALSE	FALSE	4	2.5	1959	3	1	1
TRUE	FALSE	TRUE	TRUE	4	1.5	2014	1	1	1
TRUE	FALSE	FALSE	FALSE	-1	2	1990	2	1	1
FALSE	TRUE	TRUE	TRUE	3	1	1972	3	1	1
FALSE	TRUE	FALSE	TRUE	1	1.5	1973	3	1	1
FALSE	TRUE	TRUE	TRUE	1	2	1964	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	2	1966	2	1	1
FALSE	TRUE	TRUE	TRUE	2	2	1970	2	2	1
FALSE	FALSE	FALSE	TRUE	2	2	1972	1	2	1
FALSE	TRUE	FALSE	TRUE	2	3	1959	1	1	1
FALSE	TRUE	TRUE	TRUE	3	1	1966	1	3	1
TRUE	TRUE	TRUE	FALSE	6	1	1968	1	2	1
FALSE	TRUE	TRUE	FALSE	7	3	1964	1	1	0
FALSE	TRUE	TRUE	TRUE	4	3	1968	3	1	0
FALSE	TRUE	FALSE	TRUE	2	2	1973	3	2	1
FALSE	FALSE	TRUE	TRUE	5	1	2014	1	1	1
FALSE	TRUE	FALSE	TRUE	1	2	1973	3	2	1
FALSE	TRUE	TRUE	FALSE	6	3	1959	3	2	1
FALSE	TRUE	TRUE	TRUE	-1	2.5	1975	3	1	1
FALSE	TRUE	TRUE	TRUE	3	2	1975	3	1	1
FALSE	TRUE	TRUE	TRUE	-1	2	1978	2	1	1
FALSE	TRUE	FALSE	TRUE	1	1	1989	2	1	1
FALSE	TRUE	FALSE	TRUE	1	1	1989	2	1	1
FALSE	TRUE	TRUE	FALSE	6	2	2018	1	1	1
FALSE	TRUE	TRUE	TRUE	3	1	1984	1	2	1
FALSE	FALSE	TRUE	TRUE	2	3	1985	1	1	0
FALSE	FALSE	FALSE	TRUE	4	2.5	1966	3	2	1
FALSE	TRUE	TRUE	TRUE	-1	2	1974	2	1	1
FALSE	TRUE	FALSE	TRUE	1	2	1972	2	1	1
FALSE	TRUE	TRUE	TRUE	3	2	1972	1	1	1
FALSE	TRUE	FALSE	TRUE	-1	2	1990	3	1	1
FALSE	TRUE	FALSE	TRUE	-1	3	1967	1	2	0
FALSE	TRUE	TRUE	TRUE	5	3	1962	2	1	0
FALSE	TRUE	FALSE	FALSE	3	3	1966	1	1	0
TRUE	TRUE	TRUE	FALSE	-1	2	1999	3	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	2013	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	3	1965	2	1	0
FALSE	TRUE	FALSE	FALSE	1	2	1975	1	1	1
FALSE	TRUE	TRUE	FALSE	3	2	1968	1	2	1
FALSE	TRUE	TRUE	TRUE	3	1	1958	1	2	1
FALSE	TRUE	FALSE	TRUE	-1	2	1999	2	1	1
FALSE	TRUE	FALSE	TRUE	-1	2	1962	3	1	1
FALSE	FALSE	TRUE	TRUE	8	3	1961	2	1	1
FALSE	FALSE	TRUE	TRUE	1	1	1962	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	2	1966	1	1	1
FALSE	TRUE	FALSE	FALSE	3	2	2009	1	1	1
FALSE	TRUE	TRUE	TRUE	7	2	1966	1	1	1
FALSE	TRUE	FALSE	FALSE	-1	3	1970	1	1	1
FALSE	TRUE	TRUE	TRUE	3	2	1972	2	1	1
FALSE	TRUE	TRUE	TRUE	1	2	1971	2	1	1
TRUE	TRUE	TRUE	TRUE	-1	2	2011	2	1	1
TRUE	TRUE	TRUE	FALSE	12	3	1966	3	1	1
TRUE	TRUE	FALSE	FALSE	1	3	1953	2	1	1
FALSE	FALSE	FALSE	TRUE	1	3	1964	1	1	0
FALSE	TRUE	TRUE	TRUE	1	1	2022	1	2	1
TRUE	TRUE	TRUE	FALSE	-1	2.5	1984	3	1	1
TRUE	TRUE	FALSE	TRUE	1	1.5	1971	2	3	1
FALSE	TRUE	TRUE	TRUE	2	2	1973	1	2	1
FALSE	TRUE	FALSE	TRUE	4	3	1963	2	1	1
FALSE	TRUE	FALSE	TRUE	-1	2	1961	1	1	1
FALSE	FALSE	FALSE	FALSE	-1	2	2011	2	1	1
FALSE	TRUE	FALSE	TRUE	1	1	1990	2	1	1
FALSE	TRUE	FALSE	TRUE	1	1	1990	2	1	1
FALSE	FALSE	FALSE	TRUE	3	2.5	1990	1	1	1
FALSE	TRUE	FALSE	TRUE	1	2	1953	1	1	1
FALSE	TRUE	FALSE	TRUE	-1	2	1984	2	1	1
FALSE	TRUE	FALSE	TRUE	1	3	1966	3	1	1
FALSE	TRUE	FALSE	TRUE	1	3	1966	3	1	1
TRUE	FALSE	FALSE	FALSE	2	3.5	2000	1	1	1
FALSE	FALSE	TRUE	TRUE	-1	2	1991	3	1	1
FALSE	FALSE	FALSE	TRUE	-1	3	1963	3	1	1
FALSE	TRUE	TRUE	FALSE	4	2	1966	1	2	1
FALSE	TRUE	FALSE	FALSE	2	3	1953	2	1	1
FALSE	TRUE	TRUE	TRUE	6	3	1965	1	2	1
FALSE	FALSE	TRUE	TRUE	-1	2	2005	2	1	1
TRUE	TRUE	FALSE	FALSE	-1	2	1954	1	1	1
FALSE	TRUE	FALSE	TRUE	3	3	1954	1	1	1
FALSE	TRUE	FALSE	FALSE	3	3	1969	2	1	1
FALSE	FALSE	TRUE	TRUE	1	1	2023	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	2.5	1965	3	1	1
FALSE	TRUE	TRUE	TRUE	3	2	1980	3	2	1
FALSE	TRUE	TRUE	TRUE	7	2.5	1967	3	1	1
FALSE	TRUE	FALSE	TRUE	1	1.5	1992	1	2	1
FALSE	TRUE	TRUE	TRUE	1	2	2009	1	2	1
TRUE	TRUE	TRUE	FALSE	-1	1	2023	1	2	1
TRUE	FALSE	TRUE	FALSE	-1	1.5	2023	1	2	1
FALSE	TRUE	TRUE	TRUE	1	1.5	2018	1	1	1
FALSE	TRUE	FALSE	FALSE	-1	2	1981	3	2	1
TRUE	TRUE	FALSE	TRUE	1	3	1988	2	1	1
FALSE	TRUE	FALSE	FALSE	-1	2	1990	2	1	1
FALSE	TRUE	FALSE	TRUE	2	3	1963	1	1	1
FALSE	TRUE	TRUE	TRUE	1	1	2022	1	3	1
FALSE	TRUE	TRUE	TRUE	2	1.5	2018	1	1	1
FALSE	TRUE	TRUE	TRUE	7	3	1966	2	1	1
FALSE	FALSE	TRUE	TRUE	5	3	1972	3	1	1
FALSE	FALSE	TRUE	TRUE	3	2	1993	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	2021	3	1	1
FALSE	FALSE	TRUE	TRUE	9	2	1967	3	1	1
FALSE	TRUE	FALSE	FALSE	-1	2	1964	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	2	1964	1	2	1
FALSE	TRUE	TRUE	FALSE	4	3	1972	2	1	1
FALSE	FALSE	FALSE	TRUE	-1	2	1966	1	2	1
FALSE	TRUE	TRUE	FALSE	1	1	2022	2	1	1
FALSE	TRUE	FALSE	TRUE	2	3	1972	2	1	1
FALSE	FALSE	TRUE	FALSE	5	2	1989	3	1	1
TRUE	TRUE	TRUE	FALSE	-1	2	2023	3	1	1
FALSE	TRUE	TRUE	TRUE	-1	1	1956	1	3	1
FALSE	TRUE	TRUE	FALSE	2	3.5	1975	3	1	0
TRUE	FALSE	FALSE	FALSE	-1	2	1989	2	1	1
FALSE	TRUE	TRUE	TRUE	6	3	1969	3	1	1
FALSE	TRUE	TRUE	FALSE	-1	3	1982	3	1	1
TRUE	TRUE	FALSE	TRUE	-1	3	1984	2	1	1
FALSE	TRUE	FALSE	FALSE	2	3	1982	3	1	1
FALSE	TRUE	FALSE	FALSE	4	2	1974	1	3	1
FALSE	TRUE	TRUE	TRUE	3	2	1973	2	1	1
FALSE	TRUE	TRUE	TRUE	8	3	1965	1	1	1
TRUE	TRUE	FALSE	TRUE	-1	2	1989	2	1	1
FALSE	TRUE	TRUE	FALSE	-1	1	2021	1	2	1
TRUE	TRUE	FALSE	TRUE	2	3	1968	2	1	1
FALSE	TRUE	TRUE	TRUE	1	4	1972	3	1	1
FALSE	TRUE	TRUE	TRUE	4	3	1962	1	3	1
FALSE	TRUE	TRUE	TRUE	1	3	1967	1	2	1
FALSE	FALSE	TRUE	TRUE	-1	3	1967	1	2	1
FALSE	TRUE	TRUE	TRUE	-1	3	1970	1	3	1
FALSE	FALSE	FALSE	FALSE	-1	3	1972	1	2	1
FALSE	TRUE	TRUE	FALSE	1	2	1961	2	1	1
FALSE	TRUE	FALSE	TRUE	2	2	1989	2	1	1
FALSE	TRUE	FALSE	TRUE	2	2	1989	2	1	1
FALSE	TRUE	FALSE	FALSE	5	2	1910	3	3	1
TRUE	TRUE	TRUE	FALSE	-1	3	1960	2	1	1
FALSE	FALSE	TRUE	FALSE	5	2	1979	1	3	1
FALSE	FALSE	FALSE	FALSE	-1	2	1830	1	2	1
FALSE	FALSE	TRUE	FALSE	5	3	1963	2	1	1
FALSE	TRUE	TRUE	TRUE	3	3	1959	3	2	1
FALSE	TRUE	FALSE	TRUE	3	3	1980	1	2	1
TRUE	TRUE	FALSE	TRUE	2	3	1988	2	1	1
FALSE	TRUE	TRUE	TRUE	6	3	1967	1	2	1
FALSE	TRUE	FALSE	TRUE	1	2	1975	1	1	1
TRUE	TRUE	TRUE	TRUE	1	2	2009	2	1	1
FALSE	TRUE	FALSE	TRUE	3	3	1966	1	1	1
FALSE	TRUE	TRUE	TRUE	4	2	2006	1	3	1
FALSE	TRUE	TRUE	TRUE	4	2	2006	1	3	1
FALSE	TRUE	TRUE	TRUE	3	3	1963	1	2	1
FALSE	TRUE	FALSE	TRUE	2	3	1992	2	1	1
FALSE	TRUE	FALSE	FALSE	5	2	1910	3	3	1
FALSE	TRUE	TRUE	TRUE	2	3	1987	1	1	1
FALSE	TRUE	TRUE	TRUE	4	4	1969	3	1	1
FALSE	FALSE	FALSE	FALSE	1	3	1972	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	1964	1	2	1
FALSE	TRUE	FALSE	TRUE	-1	4	1964	1	2	1
TRUE	TRUE	FALSE	TRUE	-1	2	2023	3	1	1
FALSE	TRUE	TRUE	TRUE	5	4	1964	3	1	1
FALSE	TRUE	FALSE	TRUE	-1	3	1955	2	1	1
FALSE	TRUE	TRUE	TRUE	13	3	1972	1	1	1
FALSE	TRUE	FALSE	TRUE	1	3	1995	1	1	0
FALSE	TRUE	TRUE	TRUE	1	2	2022	2	1	1
FALSE	TRUE	FALSE	TRUE	2	3	1991	1	1	1
FALSE	TRUE	TRUE	TRUE	4	2.5	1975	3	1	1
TRUE	TRUE	TRUE	FALSE	-1	2	2021	1	3	1
TRUE	TRUE	TRUE	FALSE	-1	2	2021	1	3	1
TRUE	TRUE	FALSE	TRUE	-1	2	1989	2	1	1
FALSE	FALSE	TRUE	TRUE	3	2	1958	1	3	1
FALSE	TRUE	FALSE	TRUE	2	2.5	1987	2	1	1
FALSE	TRUE	TRUE	TRUE	3	2	2023	2	3	1
FALSE	FALSE	TRUE	TRUE	1	3	1975	1	3	1
FALSE	TRUE	FALSE	TRUE	-1	3.5	1940	1	1	1
FALSE	FALSE	FALSE	TRUE	1	3	2008	1	2	1
FALSE	TRUE	TRUE	TRUE	2	3	1976	2	1	1
FALSE	TRUE	TRUE	TRUE	2	2	1961	1	3	1
FALSE	TRUE	FALSE	FALSE	1	3	1997	2	1	1
FALSE	TRUE	FALSE	TRUE	2	3	1968	1	2	1
FALSE	FALSE	TRUE	TRUE	-1	3.5	1972	1	1	1
FALSE	TRUE	TRUE	TRUE	1	2	2022	2	1	1
FALSE	FALSE	TRUE	FALSE	-1	3	2014	3	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	1963	1	2	1
FALSE	FALSE	FALSE	TRUE	2	2	1982	3	2	1
TRUE	TRUE	TRUE	TRUE	1	1	2021	1	3	1
FALSE	TRUE	FALSE	FALSE	2	2.5	1920	3	3	1
FALSE	TRUE	TRUE	FALSE	-1	2	2023	3	1	1
FALSE	TRUE	TRUE	TRUE	2	1	1974	1	2	1
FALSE	TRUE	TRUE	TRUE	3	1	2022	2	1	1
FALSE	FALSE	FALSE	FALSE	-1	2	1951	2	3	1
FALSE	TRUE	FALSE	FALSE	4	2	1951	2	3	1
FALSE	FALSE	TRUE	FALSE	4	2	2022	1	1	1
FALSE	FALSE	FALSE	TRUE	1	2	2006	1	1	1
FALSE	TRUE	TRUE	FALSE	1	1	1962	1	2	1
FALSE	TRUE	TRUE	FALSE	-1	2	1900	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	3	1961	2	1	1
FALSE	FALSE	TRUE	FALSE	1	3	1963	1	2	1
TRUE	TRUE	FALSE	TRUE	5	2.5	1923	2	2	1
FALSE	TRUE	TRUE	TRUE	-1	3	1984	1	2	1
FALSE	TRUE	TRUE	TRUE	1	2.5	1974	1	1	1
TRUE	TRUE	FALSE	FALSE	-1	2	1994	2	3	1
TRUE	TRUE	TRUE	TRUE	2	2	2021	1	2	1
TRUE	TRUE	TRUE	TRUE	3	2	2021	1	2	1
FALSE	TRUE	TRUE	TRUE	-1	2	2012	2	1	1
FALSE	FALSE	TRUE	TRUE	2	2	2018	1	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	1967	2	1	1
TRUE	TRUE	FALSE	TRUE	-1	2	1989	2	1	1
TRUE	TRUE	FALSE	TRUE	-1	2	1990	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	1	2021	1	2	1
TRUE	FALSE	TRUE	FALSE	-1	2	2021	2	1	1
FALSE	TRUE	TRUE	TRUE	4	3	2019	3	1	1
FALSE	TRUE	TRUE	TRUE	2	1	2015	3	1	1
FALSE	TRUE	TRUE	TRUE	4	1	2022	1	3	1
FALSE	TRUE	TRUE	TRUE	3	2	2018	1	1	1
FALSE	TRUE	TRUE	FALSE	2	2	2021	1	2	1
FALSE	TRUE	TRUE	FALSE	2	2	2021	1	2	1
FALSE	FALSE	FALSE	FALSE	2	2	1903	1	2	1
FALSE	FALSE	FALSE	TRUE	2	3	1986	3	1	1
FALSE	TRUE	TRUE	FALSE	1	2	2023	2	1	1
FALSE	TRUE	TRUE	TRUE	1	2	2020	2	1	1
FALSE	FALSE	FALSE	FALSE	-1	3	1961	3	1	1
FALSE	TRUE	TRUE	FALSE	2	3	1984	1	1	1
TRUE	TRUE	FALSE	FALSE	-1	5	1953	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	2	2021	1	3	1
FALSE	TRUE	TRUE	FALSE	4	4	2013	1	1	1
TRUE	TRUE	TRUE	TRUE	-1	2.5	1982	2	3	1
TRUE	TRUE	TRUE	FALSE	-1	2	2022	2	1	1
TRUE	TRUE	FALSE	TRUE	1	2	1900	1	2	1
FALSE	TRUE	TRUE	TRUE	1	2.5	1974	2	1	1
FALSE	FALSE	TRUE	TRUE	2	3	2017	3	1	1
TRUE	TRUE	TRUE	TRUE	-1	3	1960	3	2	1
FALSE	TRUE	FALSE	TRUE	-1	3	1998	1	1	1
TRUE	TRUE	FALSE	TRUE	3	3	1982	1	2	1
FALSE	FALSE	FALSE	TRUE	-1	3.5	2012	1	1	1
FALSE	TRUE	TRUE	FALSE	1	2	2020	2	1	1
FALSE	TRUE	TRUE	FALSE	8	4	1967	3	1	1
FALSE	TRUE	TRUE	FALSE	-1	3	1972	1	3	1
FALSE	TRUE	FALSE	FALSE	2	3	1972	1	3	1
TRUE	TRUE	TRUE	FALSE	4	3	1969	1	1	1
TRUE	TRUE	FALSE	FALSE	-1	3	2002	1	2	1
FALSE	TRUE	TRUE	TRUE	-1	3	1982	1	2	1
FALSE	FALSE	TRUE	TRUE	1	2	2023	1	2	1
FALSE	TRUE	FALSE	FALSE	4	2	2022	1	1	1
FALSE	TRUE	TRUE	TRUE	3	1	2022	1	3	1
FALSE	FALSE	TRUE	TRUE	1	1	2023	1	2	1
TRUE	FALSE	TRUE	FALSE	-1	2	1905	1	2	1
FALSE	TRUE	TRUE	TRUE	1	3	2023	1	1	1
FALSE	TRUE	TRUE	FALSE	1	2	1840	1	1	1
TRUE	FALSE	FALSE	FALSE	-1	4	1974	2	1	1
FALSE	TRUE	TRUE	TRUE	2	4	1968	1	2	1
FALSE	TRUE	TRUE	FALSE	2	2	2020	2	1	1
FALSE	TRUE	TRUE	TRUE	4	3	1936	1	1	1
FALSE	TRUE	TRUE	TRUE	3	3.5	1973	3	1	1
FALSE	FALSE	TRUE	TRUE	1	2	2023	1	2	1
FALSE	FALSE	TRUE	FALSE	1	3	2007	1	2	1
FALSE	TRUE	FALSE	TRUE	1	2.5	1957	1	2	1
TRUE	TRUE	FALSE	TRUE	1	3	1970	2	1	1
FALSE	TRUE	TRUE	FALSE	2	2	2020	2	1	1
TRUE	FALSE	FALSE	FALSE	-1	2.5	1992	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	2006	1	1	1
FALSE	TRUE	FALSE	FALSE	2	3	1971	1	1	1
FALSE	TRUE	TRUE	FALSE	5	3.5	1972	3	1	1
TRUE	TRUE	TRUE	FALSE	-1	2.5	1990	1	2	1
FALSE	TRUE	TRUE	FALSE	4	2	1961	1	2	1
FALSE	TRUE	FALSE	TRUE	1	4	1971	2	1	1
TRUE	TRUE	FALSE	TRUE	3	3	1963	1	2	1
FALSE	TRUE	FALSE	TRUE	1	3	1987	2	1	1
FALSE	FALSE	TRUE	FALSE	1	3	2007	1	2	1
FALSE	TRUE	FALSE	FALSE	-1	3	1894	3	3	1
FALSE	TRUE	FALSE	TRUE	1	2.5	1958	1	3	1
FALSE	TRUE	TRUE	FALSE	-1	3	2021	3	1	1
FALSE	FALSE	TRUE	FALSE	3	3	2007	1	2	1
FALSE	FALSE	TRUE	TRUE	-1	2	2023	2	1	1
FALSE	TRUE	TRUE	FALSE	1	3	2022	2	1	1
TRUE	TRUE	TRUE	FALSE	1	2	2021	1	3	1
TRUE	TRUE	FALSE	TRUE	-1	3	2004	1	1	1
FALSE	TRUE	FALSE	TRUE	1	3	2012	1	1	1
FALSE	FALSE	FALSE	TRUE	1	3	2022	1	1	1
TRUE	TRUE	TRUE	FALSE	-1	2	2022	2	1	1
TRUE	TRUE	FALSE	TRUE	-1	4	2000	2	1	1
FALSE	FALSE	TRUE	TRUE	2	4	1972	2	1	1
FALSE	TRUE	TRUE	FALSE	1	2	2021	1	2	1
FALSE	FALSE	FALSE	FALSE	-1	3	2022	3	1	1
FALSE	TRUE	FALSE	FALSE	2	3	1970	1	3	1
TRUE	TRUE	TRUE	TRUE	-1	2	2023	1	1	1
FALSE	TRUE	FALSE	FALSE	-1	3	1974	1	3	1
FALSE	FALSE	TRUE	TRUE	1	3	2023	1	1	1
FALSE	TRUE	FALSE	TRUE	2	4	1965	2	1	1
FALSE	FALSE	TRUE	TRUE	2	1.5	2022	2	1	1
FALSE	TRUE	TRUE	FALSE	3	2	2011	1	1	1
TRUE	TRUE	TRUE	TRUE	3	4	1982	1	1	1
TRUE	TRUE	TRUE	TRUE	3	4	1982	1	1	1
FALSE	TRUE	TRUE	TRUE	4	1	2022	1	3	1
FALSE	TRUE	TRUE	TRUE	1	2	2023	2	3	1
FALSE	TRUE	FALSE	FALSE	1	3	2001	2	1	1
FALSE	FALSE	TRUE	TRUE	1	2	2023	1	2	1
TRUE	TRUE	TRUE	TRUE	2	2	2021	1	2	1
FALSE	TRUE	TRUE	TRUE	4	3	2023	3	1	1
TRUE	TRUE	TRUE	TRUE	-1	4	2006	3	1	1
TRUE	FALSE	TRUE	FALSE	-1	3.5	1984	2	1	1
FALSE	TRUE	TRUE	FALSE	4	2	2021	1	1	1
FALSE	TRUE	FALSE	FALSE	1	3	2023	2	1	1
TRUE	TRUE	TRUE	TRUE	1	3	2018	1	1	1
FALSE	TRUE	FALSE	FALSE	-1	3	1968	2	3	1
FALSE	TRUE	TRUE	FALSE	3	2	2021	1	2	1
TRUE	FALSE	TRUE	FALSE	1	2	2023	1	2	1
FALSE	TRUE	FALSE	TRUE	2	4	1985	1	1	1
FALSE	FALSE	TRUE	TRUE	3	3	1974	1	2	1
FALSE	TRUE	FALSE	FALSE	3	3	1960	1	1	1
FALSE	FALSE	TRUE	TRUE	6	3	1961	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2023	2	1	1
FALSE	TRUE	TRUE	FALSE	-1	3	1983	1	2	1
FALSE	TRUE	TRUE	FALSE	4	2	2021	1	2	1
FALSE	TRUE	TRUE	FALSE	5	4	1980	3	1	1
TRUE	TRUE	TRUE	TRUE	-1	2	2021	1	3	1
FALSE	FALSE	FALSE	TRUE	2	3	1986	2	1	1
FALSE	TRUE	TRUE	TRUE	1	2	2023	1	2	1
FALSE	TRUE	FALSE	TRUE	2	2	1985	2	1	1
FALSE	TRUE	FALSE	TRUE	2	3	1985	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	2.5	1972	1	1	1
FALSE	TRUE	TRUE	TRUE	2	2	2000	3	3	1
FALSE	TRUE	TRUE	TRUE	3	2	1890	2	3	1
FALSE	FALSE	TRUE	FALSE	-1	4	1991	1	2	1
TRUE	TRUE	TRUE	TRUE	7	3	1963	1	2	1
FALSE	TRUE	TRUE	TRUE	2	4	1972	2	1	1
FALSE	TRUE	TRUE	TRUE	3	4	2016	3	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2022	2	1	1
FALSE	TRUE	FALSE	TRUE	-1	4	1924	2	2	1
TRUE	TRUE	TRUE	TRUE	-1	4	1980	2	1	1
TRUE	TRUE	TRUE	TRUE	-1	2	2023	2	3	1
FALSE	TRUE	TRUE	FALSE	8	2	2004	1	1	1
FALSE	FALSE	FALSE	FALSE	2	3	1973	1	1	1
TRUE	TRUE	FALSE	FALSE	-1	5	2009	2	1	1
FALSE	TRUE	FALSE	FALSE	-1	5	2009	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	2	2023	1	2	1
FALSE	TRUE	TRUE	TRUE	2	2	1850	3	3	1
FALSE	FALSE	TRUE	TRUE	1	3	2019	1	3	1
FALSE	FALSE	TRUE	TRUE	3	3	2019	1	3	1
FALSE	TRUE	TRUE	TRUE	2	3.5	2023	3	1	1
TRUE	TRUE	TRUE	TRUE	-1	2	2023	1	1	1
FALSE	TRUE	FALSE	TRUE	1	2.5	1965	2	2	1
TRUE	TRUE	TRUE	FALSE	1	3	2008	1	3	1
FALSE	FALSE	TRUE	TRUE	2	3	2019	1	3	1
FALSE	TRUE	FALSE	TRUE	1	3	1994	2	1	1
FALSE	TRUE	TRUE	TRUE	1	2	2021	1	2	1
FALSE	TRUE	FALSE	TRUE	1	3	1967	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	3	1998	2	1	1
FALSE	TRUE	FALSE	TRUE	2	5	1975	1	1	1
FALSE	TRUE	FALSE	TRUE	7	4	1972	3	1	1
FALSE	FALSE	FALSE	FALSE	2	3	2003	3	1	1
FALSE	TRUE	TRUE	FALSE	2	2.5	1982	1	2	1
TRUE	TRUE	TRUE	FALSE	4	5	1980	1	1	1
FALSE	TRUE	TRUE	FALSE	2	2	2022	2	1	1
FALSE	FALSE	TRUE	TRUE	2	2	2022	2	1	1
TRUE	FALSE	TRUE	TRUE	-1	3	2023	1	1	1
FALSE	TRUE	TRUE	TRUE	2	2	2023	2	3	1
FALSE	TRUE	TRUE	TRUE	5	2	1870	1	2	1
FALSE	TRUE	TRUE	TRUE	1	3.5	1980	2	1	1
FALSE	TRUE	TRUE	TRUE	2	3	2000	3	1	1
TRUE	TRUE	FALSE	TRUE	2	4.5	1999	2	1	1
FALSE	FALSE	TRUE	FALSE	-1	2.5	1912	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	3	1951	3	3	1
FALSE	TRUE	FALSE	TRUE	1	5	1972	2	1	1
FALSE	TRUE	TRUE	TRUE	2	4	2008	2	1	1
FALSE	FALSE	TRUE	FALSE	5	4	1984	1	3	1
FALSE	TRUE	TRUE	TRUE	4	3	1980	3	3	1
FALSE	TRUE	TRUE	TRUE	2	3	2018	1	1	1
FALSE	TRUE	TRUE	TRUE	2	3	2018	1	1	1
FALSE	FALSE	TRUE	TRUE	1	3	2023	1	2	1
TRUE	TRUE	FALSE	TRUE	2	4	1963	1	2	1
FALSE	FALSE	TRUE	FALSE	4	3	2009	3	1	1
FALSE	FALSE	TRUE	FALSE	3	3	1973	2	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2008	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	3	2013	2	1	1
FALSE	TRUE	TRUE	FALSE	1	2	2021	1	2	1
FALSE	FALSE	TRUE	TRUE	3	2	2022	2	1	1
FALSE	TRUE	TRUE	FALSE	4	3	2022	1	1	1
FALSE	TRUE	TRUE	TRUE	1	4	2023	3	1	1
TRUE	TRUE	TRUE	FALSE	-1	4	2023	3	1	1
FALSE	TRUE	TRUE	FALSE	1	3	2022	2	1	1
